"No.","Time","Source","Destination","Protocol","Length","Flow Duration","Flow_Byts/s","Tot_Fwd_Pkts","Tot_Bwd_Pkts","Fwd_Pkt_Len_Max","Bwd_Pkt_Len_Max","Fwd_IAT_Mean","Bwd_IAT_Mean","SYN_Flag_Cnt","RST_Flag_Cnt","ACK_Flag_Cnt","Flow_Pkts/s","Info"
"1","0.000000","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TLSv1.2","98","0.000000000","1","1","24","24","1","0.000000","0.000000","False","Not set","Set","","Application Data"
"2","0.000168","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TCP","74","0.000168000","2","2","0","","2","0.000168","0.000168","False","Not set","Set","","49758  >  443 [FIN, ACK] Seq=25 Ack=1 Win=250 Len=0"
"3","0.005459","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TCP","1486","0.005291000","3","3","1412","1412","3","0.005459","0.005459","False","Not set","Set","","49757  >  443 [ACK] Seq=1 Ack=1 Win=252 Len=1412 [TCP PDU reassembled in 20]"
"4","0.005459","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TCP","1486","0.000000000","4","4","1412","2824","4","0.005459","0.005459","False","Not set","Set","","49757  >  443 [ACK] Seq=1413 Ack=1 Win=252 Len=1412 [TCP PDU reassembled in 20]"
"5","0.005459","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TCP","1486","0.000000000","5","5","1412","4236","5","0.005459","0.005459","False","Not set","Set","","49757  >  443 [ACK] Seq=2825 Ack=1 Win=252 Len=1412 [TCP PDU reassembled in 20]"
"6","0.005459","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TCP","1486","0.000000000","6","6","1412","5648","6","0.005459","0.005459","False","Not set","Set","","49757  >  443 [ACK] Seq=4237 Ack=1 Win=252 Len=1412 [TCP PDU reassembled in 20]"
"7","0.005459","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TCP","1486","0.000000000","7","7","1412","7060","7","0.005459","0.005459","False","Not set","Set","","49757  >  443 [ACK] Seq=5649 Ack=1 Win=252 Len=1412 [TCP PDU reassembled in 20]"
"8","0.005459","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TCP","1486","0.000000000","8","8","1412","8472","8","0.005459","0.005459","False","Not set","Set","","49757  >  443 [ACK] Seq=7061 Ack=1 Win=252 Len=1412 [TCP PDU reassembled in 20]"
"9","0.005459","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TCP","1486","0.000000000","9","9","1412","9884","9","0.005459","0.005459","False","Not set","Set","","49757  >  443 [ACK] Seq=8473 Ack=1 Win=252 Len=1412 [TCP PDU reassembled in 20]"
"10","0.005459","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TCP","1486","0.000000000","10","10","1412","11296","10","0.005459","0.005459","False","Not set","Set","","49757  >  443 [ACK] Seq=9885 Ack=1 Win=252 Len=1412 [TCP PDU reassembled in 20]"
"11","0.005459","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TCP","1486","0.000000000","11","11","1412","12708","11","0.005459","0.005459","False","Not set","Set","","49757  >  443 [ACK] Seq=11297 Ack=1 Win=252 Len=1412 [TCP PDU reassembled in 20]"
"12","0.005459","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TCP","1486","0.000000000","12","12","1412","14120","12","0.005459","0.005459","False","Not set","Set","","49757  >  443 [ACK] Seq=12709 Ack=1 Win=252 Len=1412 [TCP PDU reassembled in 20]"
"13","0.005459","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TCP","1486","0.000000000","13","13","1412","15532","13","0.005459","0.005459","False","Not set","Set","","49757  >  443 [ACK] Seq=14121 Ack=1 Win=252 Len=1412 [TCP PDU reassembled in 20]"
"14","0.006628","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TCP","86","0.001169000","14","14","0","","14","0.006628","0.006628","True","Not set","Not set","","49914  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
"15","0.032396","2404:6800:4007:824::200a","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","TCP","74","0.025768000","15","15","0","","15","0.032396","0.032396","False","Not set","Set","","443  >  49757 [ACK] Seq=1 Ack=4237 Win=1050 Len=0"
"16","0.032396","2404:6800:4007:824::200a","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","TCP","74","0.000000000","16","16","0","","16","0.032396","0.032396","False","Not set","Set","","443  >  49757 [ACK] Seq=1 Ack=7061 Win=1050 Len=0"
"17","0.032396","2404:6800:4007:824::200a","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","TCP","74","0.000000000","17","17","0","","17","0.032396","0.032396","False","Not set","Set","","443  >  49758 [ACK] Seq=1 Ack=25 Win=1048 Len=0"
"18","0.032396","2404:6800:4007:824::200a","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","TCP","74","0.000000000","18","18","0","","18","0.032396","0.032396","False","Not set","Set","","443  >  49758 [FIN, ACK] Seq=1 Ack=26 Win=1048 Len=0"
"19","0.032538","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TCP","74","0.000142000","19","19","0","","19","0.032538","0.032538","False","Not set","Set","","49758  >  443 [ACK] Seq=26 Ack=2 Win=250 Len=0"
"20","0.032802","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TLSv1.2","1486","0.000264000","20","20","1412","9884","20","0.032802","0.032802","False","Not set","Set","","Application Data"
"21","0.032802","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TCP","1486","0.000000000","21","21","1412","11296","21","0.032802","0.032802","False","Not set","Set","","49757  >  443 [ACK] Seq=16945 Ack=1 Win=252 Len=1412 [TCP PDU reassembled in 35]"
"22","0.032802","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TCP","1486","0.000000000","22","22","1412","12708","22","0.032802","0.032802","False","Not set","Set","","49757  >  443 [ACK] Seq=18357 Ack=1 Win=252 Len=1412 [TCP PDU reassembled in 35]"
"23","0.032802","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TCP","1486","0.000000000","23","23","1412","14120","23","0.032802","0.032802","False","Not set","Set","","49757  >  443 [ACK] Seq=19769 Ack=1 Win=252 Len=1412 [TCP PDU reassembled in 35]"
"24","0.032802","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TCP","1486","0.000000000","24","24","1412","15532","24","0.032802","0.032802","False","Not set","Set","","49757  >  443 [ACK] Seq=21181 Ack=1 Win=252 Len=1412 [TCP PDU reassembled in 35]"
"25","0.032802","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TCP","1486","0.000000000","25","25","1412","16944","25","0.032802","0.032802","False","Not set","Set","","49757  >  443 [ACK] Seq=22593 Ack=1 Win=252 Len=1412 [TCP PDU reassembled in 35]"
"26","0.032802","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TCP","1486","0.000000000","26","26","1412","18356","26","0.032802","0.032802","False","Not set","Set","","49757  >  443 [ACK] Seq=24005 Ack=1 Win=252 Len=1412 [TCP PDU reassembled in 35]"
"27","0.032802","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TCP","1486","0.000000000","27","27","1412","19768","27","0.032802","0.032802","False","Not set","Set","","49757  >  443 [ACK] Seq=25417 Ack=1 Win=252 Len=1412 [TCP PDU reassembled in 35]"
"28","0.032802","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TCP","1486","0.000000000","28","28","1412","21180","28","0.032802","0.032802","False","Not set","Set","","49757  >  443 [ACK] Seq=26829 Ack=1 Win=252 Len=1412 [TCP PDU reassembled in 35]"
"29","0.032802","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TCP","1486","0.000000000","29","29","1412","22592","29","0.032802","0.032802","False","Not set","Set","","49757  >  443 [ACK] Seq=28241 Ack=1 Win=252 Len=1412 [TCP PDU reassembled in 35]"
"30","0.032980","2404:6800:4007:824::200a","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","TCP","74","0.000178000","30","30","0","","30","0.032980","0.032980","False","Not set","Set","","443  >  49757 [ACK] Seq=1 Ack=9885 Win=1050 Len=0"
"31","0.032980","2404:6800:4007:824::200a","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","TCP","74","0.000000000","31","31","0","","31","0.032980","0.032980","False","Not set","Set","","443  >  49757 [ACK] Seq=1 Ack=14121 Win=1050 Len=0"
"32","0.032980","2404:6800:4007:824::200a","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","TCP","74","0.000000000","32","32","0","","32","0.032980","0.032980","False","Not set","Set","","443  >  49757 [ACK] Seq=1 Ack=15533 Win=1050 Len=0"
"33","0.033038","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TCP","1486","0.000058000","33","33","1412","15532","33","0.033038","0.033038","False","Not set","Set","","49757  >  443 [ACK] Seq=29653 Ack=1 Win=252 Len=1412 [TCP PDU reassembled in 35]"
"34","0.033038","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TCP","1486","0.000000000","34","34","1412","16944","34","0.033038","0.033038","False","Not set","Set","","49757  >  443 [ACK] Seq=31065 Ack=1 Win=252 Len=1412 [TCP PDU reassembled in 35]"
"35","0.033038","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TLSv1.2","1486","0.000000000","35","35","1412","18356","35","0.033038","0.033038","False","Not set","Set","","Application Data"
"36","0.033038","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TCP","1486","0.000000000","36","36","1412","19768","36","0.033038","0.033038","False","Not set","Set","","49757  >  443 [ACK] Seq=33889 Ack=1 Win=252 Len=1412 [TCP PDU reassembled in 52]"
"37","0.033038","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TCP","1486","0.000000000","37","37","1412","21180","37","0.033038","0.033038","False","Not set","Set","","49757  >  443 [ACK] Seq=35301 Ack=1 Win=252 Len=1412 [TCP PDU reassembled in 52]"
"38","0.033038","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TCP","1486","0.000000000","38","38","1412","22592","38","0.033038","0.033038","False","Not set","Set","","49757  >  443 [ACK] Seq=36713 Ack=1 Win=252 Len=1412 [TCP PDU reassembled in 52]"
"39","0.033038","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TCP","1486","0.000000000","39","39","1412","24004","39","0.033038","0.033038","False","Not set","Set","","49757  >  443 [ACK] Seq=38125 Ack=1 Win=252 Len=1412 [TCP PDU reassembled in 52]"
"40","0.033038","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TCP","1486","0.000000000","40","40","1412","25416","40","0.033038","0.033038","False","Not set","Set","","49757  >  443 [ACK] Seq=39537 Ack=1 Win=252 Len=1412 [TCP PDU reassembled in 52]"
"41","0.033038","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TCP","1486","0.000000000","41","41","1412","26828","41","0.033038","0.033038","False","Not set","Set","","49757  >  443 [ACK] Seq=40949 Ack=1 Win=252 Len=1412 [TCP PDU reassembled in 52]"
"42","0.033038","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TCP","1486","0.000000000","42","42","1412","28240","42","0.033038","0.033038","False","Not set","Set","","49757  >  443 [ACK] Seq=42361 Ack=1 Win=252 Len=1412 [TCP PDU reassembled in 52]"
"43","0.033038","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TCP","1486","0.000000000","43","43","1412","29652","43","0.033038","0.033038","False","Not set","Set","","49757  >  443 [ACK] Seq=43773 Ack=1 Win=252 Len=1412 [TCP PDU reassembled in 52]"
"44","0.033038","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TCP","1486","0.000000000","44","44","1412","31064","44","0.033038","0.033038","False","Not set","Set","","49757  >  443 [ACK] Seq=45185 Ack=1 Win=252 Len=1412 [TCP PDU reassembled in 52]"
"45","0.033637","2404:6800:4007:824::200a","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","TCP","86","0.000599000","45","45","0","","45","0.033637","0.033637","True","Not set","Set","","443  >  49914 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 SACK_PERM WS=256"
"46","0.033744","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TCP","74","0.000107000","46","46","0","","46","0.033744","0.033744","False","Not set","Set","","49914  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"47","0.040785","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TLSv1.3","836","0.007041000","47","47","762","762","47","0.040785","0.040785","False","Not set","Set","","Client Hello (SNI=www.googleapis.com)"
"48","0.045620","2404:6800:4007:824::200a","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","TCP","74","0.004835000","48","48","0","","48","0.045620","0.045620","False","Not set","Set","","443  >  49757 [ACK] Seq=1 Ack=16945 Win=1050 Len=0"
"49","0.045620","2404:6800:4007:824::200a","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","TCP","74","0.000000000","49","49","0","","49","0.045620","0.045620","False","Not set","Set","","443  >  49757 [ACK] Seq=1 Ack=19769 Win=1050 Len=0"
"50","0.045620","2404:6800:4007:824::200a","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","TCP","74","0.000000000","50","50","0","","50","0.045620","0.045620","False","Not set","Set","","443  >  49757 [ACK] Seq=1 Ack=25417 Win=1050 Len=0"
"51","0.045724","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TCP","1486","0.000104000","51","51","1412","22592","51","0.045724","0.045724","False","Not set","Set","","49757  >  443 [ACK] Seq=46597 Ack=1 Win=252 Len=1412 [TCP PDU reassembled in 52]"
"52","0.045724","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TLSv1.2","1486","0.000000000","52","52","1412","24004","52","0.045724","0.045724","False","Not set","Set","","Application Data"
"53","0.045724","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TCP","1486","0.000000000","53","53","1412","25416","53","0.045724","0.045724","False","Not set","Set","","49757  >  443 [ACK] Seq=49421 Ack=1 Win=252 Len=1412 [TCP PDU reassembled in 64]"
"54","0.045724","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TCP","1486","0.000000000","54","54","1412","26828","54","0.045724","0.045724","False","Not set","Set","","49757  >  443 [ACK] Seq=50833 Ack=1 Win=252 Len=1412 [TCP PDU reassembled in 64]"
"55","0.045724","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TCP","1486","0.000000000","55","55","1412","28240","55","0.045724","0.045724","False","Not set","Set","","49757  >  443 [ACK] Seq=52245 Ack=1 Win=252 Len=1412 [TCP PDU reassembled in 64]"
"56","0.045724","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TCP","1486","0.000000000","56","56","1412","29652","56","0.045724","0.045724","False","Not set","Set","","49757  >  443 [ACK] Seq=53657 Ack=1 Win=252 Len=1412 [TCP PDU reassembled in 64]"
"57","0.045724","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TCP","1486","0.000000000","57","57","1412","31064","57","0.045724","0.045724","False","Not set","Set","","49757  >  443 [ACK] Seq=55069 Ack=1 Win=252 Len=1412 [TCP PDU reassembled in 64]"
"58","0.045724","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TCP","1486","0.000000000","58","58","1412","32476","58","0.045724","0.045724","False","Not set","Set","","49757  >  443 [ACK] Seq=56481 Ack=1 Win=252 Len=1412 [TCP PDU reassembled in 64]"
"59","0.045724","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TCP","1486","0.000000000","59","59","1412","33888","59","0.045724","0.045724","False","Not set","Set","","49757  >  443 [ACK] Seq=57893 Ack=1 Win=252 Len=1412 [TCP PDU reassembled in 64]"
"60","0.045724","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TCP","1486","0.000000000","60","60","1412","35300","60","0.045724","0.045724","False","Not set","Set","","49757  >  443 [ACK] Seq=59305 Ack=1 Win=252 Len=1412 [TCP PDU reassembled in 64]"
"61","0.045724","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TCP","1486","0.000000000","61","61","1412","36712","61","0.045724","0.045724","False","Not set","Set","","49757  >  443 [ACK] Seq=60717 Ack=1 Win=252 Len=1412 [TCP PDU reassembled in 64]"
"62","0.045724","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TCP","1486","0.000000000","62","62","1412","38124","62","0.045724","0.045724","False","Not set","Set","","49757  >  443 [ACK] Seq=62129 Ack=1 Win=252 Len=1412 [TCP PDU reassembled in 64]"
"63","0.045724","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TCP","1486","0.000000000","63","63","1412","39536","63","0.045724","0.045724","False","Not set","Set","","49757  >  443 [ACK] Seq=63541 Ack=1 Win=252 Len=1412 [TCP PDU reassembled in 64]"
"64","0.045724","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TLSv1.2","746","0.000000000","64","64","672","40208","64","0.045724","0.045724","False","Not set","Set","","Application Data"
"65","0.045865","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TLSv1.2","1123","0.000141000","65","65","1049","41257","65","0.045865","0.045865","False","Not set","Set","","Application Data"
"66","0.047547","2404:6800:4007:824::200a","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","TCP","74","0.001682000","66","66","0","","66","0.047547","0.047547","False","Not set","Set","","443  >  49757 [ACK] Seq=1 Ack=28241 Win=1050 Len=0"
"67","0.047547","2404:6800:4007:824::200a","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","TCP","74","0.000000000","67","67","0","","67","0.047547","0.047547","False","Not set","Set","","443  >  49757 [ACK] Seq=1 Ack=31065 Win=1050 Len=0"
"68","0.047547","2404:6800:4007:824::200a","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","TCP","74","0.000000000","68","68","0","","68","0.047547","0.047547","False","Not set","Set","","443  >  49757 [ACK] Seq=1 Ack=33889 Win=1050 Len=0"
"69","0.047547","2404:6800:4007:824::200a","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","TCP","74","0.000000000","69","69","0","","69","0.047547","0.047547","False","Not set","Set","","443  >  49757 [ACK] Seq=1 Ack=36713 Win=1050 Len=0"
"70","0.048360","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TCP","1486","0.000813000","70","70","1412","31373","70","0.048360","0.048360","False","Not set","Set","","49757  >  443 [ACK] Seq=66674 Ack=1 Win=252 Len=1412 [TCP PDU reassembled in 81]"
"71","0.048360","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TCP","1486","0.000000000","71","71","1412","32785","71","0.048360","0.048360","False","Not set","Set","","49757  >  443 [ACK] Seq=68086 Ack=1 Win=252 Len=1412 [TCP PDU reassembled in 81]"
"72","0.048360","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TCP","1486","0.000000000","72","72","1412","34197","72","0.048360","0.048360","False","Not set","Set","","49757  >  443 [ACK] Seq=69498 Ack=1 Win=252 Len=1412 [TCP PDU reassembled in 81]"
"73","0.048360","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TCP","1486","0.000000000","73","73","1412","35609","73","0.048360","0.048360","False","Not set","Set","","49757  >  443 [ACK] Seq=70910 Ack=1 Win=252 Len=1412 [TCP PDU reassembled in 81]"
"74","0.048360","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TCP","1486","0.000000000","74","74","1412","37021","74","0.048360","0.048360","False","Not set","Set","","49757  >  443 [ACK] Seq=72322 Ack=1 Win=252 Len=1412 [TCP PDU reassembled in 81]"
"75","0.048360","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TCP","1486","0.000000000","75","75","1412","38433","75","0.048360","0.048360","False","Not set","Set","","49757  >  443 [ACK] Seq=73734 Ack=1 Win=252 Len=1412 [TCP PDU reassembled in 81]"
"76","0.048360","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TCP","1486","0.000000000","76","76","1412","39845","76","0.048360","0.048360","False","Not set","Set","","49757  >  443 [ACK] Seq=75146 Ack=1 Win=252 Len=1412 [TCP PDU reassembled in 81]"
"77","0.048360","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TCP","1486","0.000000000","77","77","1412","41257","77","0.048360","0.048360","False","Not set","Set","","49757  >  443 [ACK] Seq=76558 Ack=1 Win=252 Len=1412 [TCP PDU reassembled in 81]"
"78","0.048360","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TCP","1486","0.000000000","78","78","1412","42669","78","0.048360","0.048360","False","Not set","Set","","49757  >  443 [ACK] Seq=77970 Ack=1 Win=252 Len=1412 [TCP PDU reassembled in 81]"
"79","0.048360","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TCP","1486","0.000000000","79","79","1412","44081","79","0.048360","0.048360","False","Not set","Set","","49757  >  443 [ACK] Seq=79382 Ack=1 Win=252 Len=1412 [TCP PDU reassembled in 81]"
"80","0.048360","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TCP","1486","0.000000000","80","80","1412","45493","80","0.048360","0.048360","False","Not set","Set","","49757  >  443 [ACK] Seq=80794 Ack=1 Win=252 Len=1412 [TCP PDU reassembled in 81]"
"81","0.048360","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TLSv1.2","1486","0.000000000","81","81","1412","46905","81","0.048360","0.048360","False","Not set","Set","","Application Data"
"82","0.048360","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TCP","1486","0.000000000","82","82","1412","48317","82","0.048360","0.048360","False","Not set","Set","","49757  >  443 [ACK] Seq=83618 Ack=1 Win=252 Len=1412 [TCP PDU reassembled in 101]"
"83","0.048360","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TCP","1486","0.000000000","83","83","1412","49729","83","0.048360","0.048360","False","Not set","Set","","49757  >  443 [ACK] Seq=85030 Ack=1 Win=252 Len=1412 [TCP PDU reassembled in 101]"
"84","0.048360","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TCP","1486","0.000000000","84","84","1412","51141","84","0.048360","0.048360","False","Not set","Set","","49757  >  443 [ACK] Seq=86442 Ack=1 Win=252 Len=1412 [TCP PDU reassembled in 101]"
"85","0.048360","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TCP","1486","0.000000000","85","85","1412","52553","85","0.048360","0.048360","False","Not set","Set","","49757  >  443 [ACK] Seq=87854 Ack=1 Win=252 Len=1412 [TCP PDU reassembled in 101]"
"86","0.048814","2404:6800:4007:824::200a","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","TCP","74","0.000454000","86","86","0","","86","0.048814","0.048814","False","Not set","Set","","443  >  49757 [ACK] Seq=1 Ack=38125 Win=1050 Len=0"
"87","0.048814","2404:6800:4007:824::200a","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","TCP","74","0.000000000","87","87","0","","87","0.048814","0.048814","False","Not set","Set","","443  >  49757 [ACK] Seq=1 Ack=42361 Win=1050 Len=0"
"88","0.048912","2404:6800:4007:824::200a","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","TCP","74","0.000098000","88","88","0","","88","0.048912","0.048912","False","Not set","Set","","443  >  49757 [ACK] Seq=1 Ack=43773 Win=1050 Len=0"
"89","0.048912","2404:6800:4007:824::200a","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","TCP","74","0.000000000","89","89","0","","89","0.048912","0.048912","False","Not set","Set","","443  >  49757 [ACK] Seq=1 Ack=46597 Win=1050 Len=0"
"90","0.052812","2404:6800:4007:824::200a","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","TCP","74","0.003900000","90","90","0","","90","0.052812","0.052812","False","Not set","Set","","443  >  49914 [ACK] Seq=1 Ack=763 Win=268544 Len=0"
"91","0.057027","2404:6800:4007:824::200a","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","TCP","74","0.004215000","91","91","0","","91","0.057027","0.057027","False","Not set","Set","","443  >  49757 [ACK] Seq=1 Ack=49421 Win=1050 Len=0"
"92","0.057027","2404:6800:4007:824::200a","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","TCP","74","0.000000000","92","92","0","","92","0.057027","0.057027","False","Not set","Set","","443  >  49757 [ACK] Seq=1 Ack=55069 Win=1050 Len=0"
"93","0.057027","2404:6800:4007:824::200a","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","TCP","74","0.000000000","93","93","0","","93","0.057027","0.057027","False","Not set","Set","","443  >  49757 [ACK] Seq=1 Ack=60717 Win=1050 Len=0"
"94","0.057270","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TCP","1486","0.000243000","94","94","1412","29961","94","0.057270","0.057270","False","Not set","Set","","49757  >  443 [ACK] Seq=89266 Ack=1 Win=252 Len=1412 [TCP PDU reassembled in 101]"
"95","0.057270","2401:4900:1cba:2ef3:98a1:5ab1:eda2:bdf5","2404:6800:4007:824::200a","TCP","1486","0.000000000","95","95","1412","31373","95","0.057270","0.057270","False","Not set","Set","","49757  >  443 [ACK] Seq=90678 Ack=1 Win=252 Len=1412 [TCP PDU reassembled in 101]"
