"No.","Time","Source","Destination","Protocol","Length","Flow Duration","Flow_Byts/s","Tot_Fwd_Pkts","Tot_Bwd_Pkts","Fwd_Pkt_Len_Max","Bwd_Pkt_Len_Max","Fwd_IAT_Mean","Bwd_IAT_Mean","SYN_Flag_Cnt","RST_Flag_Cnt","ACK_Flag_Cnt","Flow_Pkts/s","Info"
"1","0.000000","52.168.117.173","192.168.207.242","TCP","66","0.000000000","1","1","0,52","","1","0.000000","0.000000","False","Not set","Set","","443  >  49736 [ACK] Seq=1 Ack=1 Win=16386 Len=0 TSval=3341205941 TSecr=101408"
"2","0.003664","52.168.117.173","192.168.207.242","TCP","66","0.003664000","2","2","0,52","","2","0.003664","0.003664","False","Not set","Set","","443  >  49736 [ACK] Seq=1 Ack=2613 Win=16386 Len=0 TSval=3341205946 TSecr=101408"
"3","0.003664","52.168.117.173","192.168.207.242","TCP","66","0.000000000","3","3","0,52","","3","0.003664","0.003664","False","Not set","Set","","443  >  49736 [ACK] Seq=1 Ack=5225 Win=16386 Len=0 TSval=3341205946 TSecr=101408"
"4","0.003752","52.168.117.173","192.168.207.242","TCP","66","0.000088000","4","4","0,52","","4","0.003752","0.003752","False","Not set","Set","","443  >  49736 [ACK] Seq=1 Ack=7836 Win=16386 Len=0 TSval=3341205946 TSecr=101408"
"5","0.538139","72.25.64.16","192.168.207.242","TCP","1274","0.534387000","5","5","1220,1260","1220","5","0.538139","0.538139","False","Not set","Set","","443  >  49794 [PSH, ACK] Seq=1 Ack=1 Win=511 Len=1220 [TCP PDU reassembled in 7]"
"6","0.538139","72.25.64.16","192.168.207.242","TCP","1274","0.000000000","6","6","1220,1260","2440","6","0.538139","0.538139","False","Not set","Set","","443  >  49794 [PSH, ACK] Seq=1221 Ack=1 Win=511 Len=1220 [TCP PDU reassembled in 7]"
"7","0.538139","72.25.64.16","192.168.207.242","TLSv1.2","953","0.000000000","7","7","899,939","3339","7","0.538139","0.538139","False","Not set","Set","","Server Hello, Certificate"
"8","0.538139","72.25.64.16","192.168.207.242","TLSv1.2","396","0.000000000","8","8","342,382","3681","8","0.538139","0.538139","False","Not set","Set","","Server Key Exchange, Server Hello Done"
"9","0.538345","192.168.207.242","72.25.64.16","TCP","54","0.000206000","9","9","0,40","","9","0.538345","0.538345","False","Not set","Set","","49794  >  443 [ACK] Seq=1 Ack=3682 Win=255 Len=0"
"10","0.541163","192.168.207.242","72.25.64.16","TLSv1.2","236","0.002818000","10","10","182,222","182","10","0.541163","0.541163","False","Not set","Set","","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"11","0.857356","72.25.64.16","192.168.207.242","TCP","54","0.316193000","11","11","0,40","","11","0.857356","0.857356","False","Not set","Set","","443  >  49794 [ACK] Seq=3682 Ack=183 Win=511 Len=0"
"12","0.857356","72.25.64.16","192.168.207.242","TLSv1.2","60","0.000000000","12","12","6,46","6","12","0.857356","0.857356","False","Not set","Set","","Change Cipher Spec"
"13","0.857356","72.25.64.16","192.168.207.242","TLSv1.2","155","0.000000000","13","13","101,141","107","13","0.857356","0.857356","False","Not set","Set","","Encrypted Handshake Message"
"14","0.857449","192.168.207.242","72.25.64.16","TCP","54","0.000093000","14","14","0,40","","14","0.857449","0.857449","False","Not set","Set","","49794  >  443 [ACK] Seq=183 Ack=3789 Win=255 Len=0"
"15","0.861461","192.168.207.242","72.25.64.16","TLSv1.2","539","0.004012000","15","15","485,525","485","15","0.861461","0.861461","False","Not set","Set","","Application Data"
"16","0.861965","192.168.207.242","72.25.64.16","TCP","1274","0.000504000","16","16","1220,1260","1705","16","0.861965","0.861965","False","Not set","Set","","49794  >  443 [ACK] Seq=668 Ack=3789 Win=255 Len=1220 [TCP PDU reassembled in 31]"
"17","0.861965","192.168.207.242","72.25.64.16","TCP","1274","0.000000000","17","17","1220,1260","2925","17","0.861965","0.861965","False","Not set","Set","","49794  >  443 [ACK] Seq=1888 Ack=3789 Win=255 Len=1220 [TCP PDU reassembled in 31]"
"18","0.861965","192.168.207.242","72.25.64.16","TCP","1274","0.000000000","18","18","1220,1260","4145","18","0.861965","0.861965","False","Not set","Set","","49794  >  443 [ACK] Seq=3108 Ack=3789 Win=255 Len=1220 [TCP PDU reassembled in 31]"
"19","0.861965","192.168.207.242","72.25.64.16","TCP","1274","0.000000000","19","19","1220,1260","5365","19","0.861965","0.861965","False","Not set","Set","","49794  >  443 [ACK] Seq=4328 Ack=3789 Win=255 Len=1220 [TCP PDU reassembled in 31]"
"20","0.861965","192.168.207.242","72.25.64.16","TCP","1274","0.000000000","20","20","1220,1260","6585","20","0.861965","0.861965","False","Not set","Set","","49794  >  443 [ACK] Seq=5548 Ack=3789 Win=255 Len=1220 [TCP PDU reassembled in 31]"
"21","0.861965","192.168.207.242","72.25.64.16","TCP","1274","0.000000000","21","21","1220,1260","7805","21","0.861965","0.861965","False","Not set","Set","","49794  >  443 [ACK] Seq=6768 Ack=3789 Win=255 Len=1220 [TCP PDU reassembled in 31]"
"22","0.861965","192.168.207.242","72.25.64.16","TCP","1274","0.000000000","22","22","1220,1260","9025","22","0.861965","0.861965","False","Not set","Set","","49794  >  443 [ACK] Seq=7988 Ack=3789 Win=255 Len=1220 [TCP PDU reassembled in 31]"
"23","0.861965","192.168.207.242","72.25.64.16","TCP","1274","0.000000000","23","23","1220,1260","10245","23","0.861965","0.861965","False","Not set","Set","","49794  >  443 [ACK] Seq=9208 Ack=3789 Win=255 Len=1220 [TCP PDU reassembled in 31]"
"24","0.861965","192.168.207.242","72.25.64.16","TCP","1274","0.000000000","24","24","1220,1260","11465","24","0.861965","0.861965","False","Not set","Set","","49794  >  443 [ACK] Seq=10428 Ack=3789 Win=255 Len=1220 [TCP PDU reassembled in 31]"
"25","1.242301","72.25.64.16","192.168.207.242","TCP","54","0.380336000","25","25","0,40","","25","1.242301","1.242301","False","Not set","Set","","443  >  49794 [ACK] Seq=3789 Ack=668 Win=510 Len=0"
"26","1.242301","72.25.64.16","192.168.207.242","TCP","54","0.000000000","26","26","0,40","","26","1.242301","1.242301","False","Not set","Set","","443  >  49794 [ACK] Seq=3789 Ack=3108 Win=501 Len=0"
"27","1.242301","72.25.64.16","192.168.207.242","TCP","54","0.000000000","27","27","0,40","","27","1.242301","1.242301","False","Not set","Set","","443  >  49794 [ACK] Seq=3789 Ack=5548 Win=492 Len=0"
"28","1.242363","192.168.207.242","72.25.64.16","TCP","1274","0.000062000","28","28","1220,1260","7320","28","1.242363","1.242363","False","Not set","Set","","49794  >  443 [ACK] Seq=11648 Ack=3789 Win=255 Len=1220 [TCP PDU reassembled in 31]"
"29","1.242363","192.168.207.242","72.25.64.16","TCP","1274","0.000000000","29","29","1220,1260","8540","29","1.242363","1.242363","False","Not set","Set","","49794  >  443 [ACK] Seq=12868 Ack=3789 Win=255 Len=1220 [TCP PDU reassembled in 31]"
"30","1.242363","192.168.207.242","72.25.64.16","TCP","1274","0.000000000","30","30","1220,1260","9760","30","1.242363","1.242363","False","Not set","Set","","49794  >  443 [ACK] Seq=14088 Ack=3789 Win=255 Len=1220 [TCP PDU reassembled in 31]"
"31","1.242363","192.168.207.242","72.25.64.16","TLSv1.2","1274","0.000000000","31","31","1220,1260","10980","31","1.242363","1.242363","False","Not set","Set","","Application Data"
"32","1.242363","192.168.207.242","72.25.64.16","TCP","1274","0.000000000","32","32","1220,1260","12200","32","1.242363","1.242363","False","Not set","Set","","49794  >  443 [ACK] Seq=16528 Ack=3789 Win=255 Len=1220 [TCP PDU reassembled in 48]"
"33","1.242363","192.168.207.242","72.25.64.16","TCP","1274","0.000000000","33","33","1220,1260","13420","33","1.242363","1.242363","False","Not set","Set","","49794  >  443 [ACK] Seq=17748 Ack=3789 Win=255 Len=1220 [TCP PDU reassembled in 48]"
"34","1.242363","192.168.207.242","72.25.64.16","TCP","1274","0.000000000","34","34","1220,1260","14640","34","1.242363","1.242363","False","Not set","Set","","49794  >  443 [ACK] Seq=18968 Ack=3789 Win=255 Len=1220 [TCP PDU reassembled in 48]"
"35","1.242363","192.168.207.242","72.25.64.16","TCP","1274","0.000000000","35","35","1220,1260","15860","35","1.242363","1.242363","False","Not set","Set","","49794  >  443 [ACK] Seq=20188 Ack=3789 Win=255 Len=1220 [TCP PDU reassembled in 48]"
"36","1.242363","192.168.207.242","72.25.64.16","TCP","1274","0.000000000","36","36","1220,1260","17080","36","1.242363","1.242363","False","Not set","Set","","49794  >  443 [ACK] Seq=21408 Ack=3789 Win=255 Len=1220 [TCP PDU reassembled in 48]"
"37","1.263826","72.25.64.16","192.168.207.242","TCP","54","0.021463000","37","37","0,40","","37","1.263826","1.263826","False","Not set","Set","","443  >  49794 [ACK] Seq=3789 Ack=7988 Win=483 Len=0"
"38","1.263826","72.25.64.16","192.168.207.242","TCP","54","0.000000000","38","38","0,40","","38","1.263826","1.263826","False","Not set","Set","","443  >  49794 [ACK] Seq=3789 Ack=10428 Win=474 Len=0"
"39","1.263826","72.25.64.2","192.168.207.242","TLSv1.2","60","0.000000000","39","39","6,46","6","39","1.263826","1.263826","False","Not set","Set","","Change Cipher Spec"
"40","1.263826","72.25.64.16","192.168.207.242","TCP","54","0.000000000","40","40","0,40","","40","1.263826","1.263826","False","Not set","Set","","443  >  49794 [ACK] Seq=3789 Ack=11648 Win=470 Len=0"
"41","1.263940","192.168.207.242","72.25.64.16","TCP","1274","0.000114000","41","41","1220,1260","12200","41","1.263940","1.263940","False","Not set","Set","","49794  >  443 [ACK] Seq=22628 Ack=3789 Win=255 Len=1220 [TCP PDU reassembled in 48]"
"42","1.263940","192.168.207.242","72.25.64.16","TCP","1274","0.000000000","42","42","1220,1260","13420","42","1.263940","1.263940","False","Not set","Set","","49794  >  443 [ACK] Seq=23848 Ack=3789 Win=255 Len=1220 [TCP PDU reassembled in 48]"
"43","1.263940","192.168.207.242","72.25.64.16","TCP","1274","0.000000000","43","43","1220,1260","14640","43","1.263940","1.263940","False","Not set","Set","","49794  >  443 [ACK] Seq=25068 Ack=3789 Win=255 Len=1220 [TCP PDU reassembled in 48]"
"44","1.263940","192.168.207.242","72.25.64.16","TCP","1274","0.000000000","44","44","1220,1260","15860","44","1.263940","1.263940","False","Not set","Set","","49794  >  443 [ACK] Seq=26288 Ack=3789 Win=255 Len=1220 [TCP PDU reassembled in 48]"
"45","1.263940","192.168.207.242","72.25.64.16","TCP","1274","0.000000000","45","45","1220,1260","17080","45","1.263940","1.263940","False","Not set","Set","","49794  >  443 [ACK] Seq=27508 Ack=3789 Win=255 Len=1220 [TCP PDU reassembled in 48]"
"46","1.263940","192.168.207.242","72.25.64.16","TCP","1274","0.000000000","46","46","1220,1260","18300","46","1.263940","1.263940","False","Not set","Set","","49794  >  443 [ACK] Seq=28728 Ack=3789 Win=255 Len=1220 [TCP PDU reassembled in 48]"
"47","1.263940","192.168.207.242","72.25.64.16","TCP","1274","0.000000000","47","47","1220,1260","19520","47","1.263940","1.263940","False","Not set","Set","","49794  >  443 [ACK] Seq=29948 Ack=3789 Win=255 Len=1220 [TCP PDU reassembled in 48]"
"48","1.263940","192.168.207.242","72.25.64.16","TLSv1.2","1274","0.000000000","48","48","1220,1260","20740","48","1.263940","1.263940","False","Not set","Set","","Application Data"
"49","1.263940","192.168.207.242","72.25.64.16","TCP","1274","0.000000000","49","49","1220,1260","21960","49","1.263940","1.263940","False","Not set","Set","","49794  >  443 [ACK] Seq=32388 Ack=3789 Win=255 Len=1220 [TCP PDU reassembled in 58]"
"50","1.263940","192.168.207.242","72.25.64.16","TCP","1274","0.000000000","50","50","1220,1260","23180","50","1.263940","1.263940","False","Not set","Set","","49794  >  443 [ACK] Seq=33608 Ack=3789 Win=255 Len=1220 [TCP PDU reassembled in 58]"
"51","1.314563","192.168.207.242","72.25.64.2","TCP","54","0.050623000","51","51","0,40","","51","1.314563","1.314563","False","Not set","Set","","49793  >  443 [ACK] Seq=1 Ack=7 Win=255 Len=0"
"52","1.644998","72.25.64.16","192.168.207.242","TCP","54","0.330435000","52","52","0,40","","52","1.644998","1.644998","False","Not set","Set","","443  >  49794 [ACK] Seq=3789 Ack=14088 Win=461 Len=0"
"53","1.644998","72.25.64.16","192.168.207.242","TCP","54","0.000000000","53","53","0,40","","53","1.644998","1.644998","False","Not set","Set","","443  >  49794 [ACK] Seq=3789 Ack=16528 Win=452 Len=0"
"54","1.644998","72.25.64.16","192.168.207.242","TCP","54","0.000000000","54","54","0,40","","54","1.644998","1.644998","False","Not set","Set","","443  >  49794 [ACK] Seq=3789 Ack=18968 Win=443 Len=0"
"55","1.644998","72.25.64.16","192.168.207.242","TCP","54","0.000000000","55","55","0,40","","55","1.644998","1.644998","False","Not set","Set","","443  >  49794 [ACK] Seq=3789 Ack=21408 Win=434 Len=0"
"56","1.644998","72.25.64.16","192.168.207.242","TCP","54","0.000000000","56","56","0,40","","56","1.644998","1.644998","False","Not set","Set","","443  >  49794 [ACK] Seq=3789 Ack=23848 Win=480 Len=0"
"57","1.645064","192.168.207.242","72.25.64.16","TCP","1274","0.000066000","57","57","1220,1260","12200","57","1.645064","1.645064","False","Not set","Set","","49794  >  443 [ACK] Seq=34828 Ack=3789 Win=255 Len=1220 [TCP PDU reassembled in 58]"
"58","1.645064","192.168.207.242","72.25.64.16","TLSv1.2","1249","0.000000000","58","58","1195,1235","13395","58","1.645064","1.645064","False","Not set","Set","","Application Data"
"59","1.645177","72.25.64.16","192.168.207.242","TCP","54","0.000113000","59","59","0,40","","59","1.645177","1.645177","False","Not set","Set","","443  >  49794 [ACK] Seq=3789 Ack=26288 Win=471 Len=0"
"60","1.661250","72.25.64.16","192.168.207.242","TCP","54","0.016073000","60","60","0,40","","60","1.661250","1.661250","False","Not set","Set","","443  >  49794 [ACK] Seq=3789 Ack=28728 Win=462 Len=0"
"61","1.661250","72.25.64.16","192.168.207.242","TCP","54","0.000000000","61","61","0,40","","61","1.661250","1.661250","False","Not set","Set","","[TCP Dup ACK 60#1] 443  >  49794 [ACK] Seq=3789 Ack=28728 Win=462 Len=0"
"62","1.661250","72.25.64.16","192.168.207.242","TCP","54","0.000000000","62","62","0,40","","62","1.661250","1.661250","False","Not set","Set","","443  >  49794 [ACK] Seq=3789 Ack=31168 Win=453 Len=0"
"63","1.680786","72.25.64.16","192.168.207.242","TCP","54","0.019536000","63","63","0,40","","63","1.680786","1.680786","False","Not set","Set","","443  >  49794 [ACK] Seq=3789 Ack=33608 Win=501 Len=0"
"64","1.680786","72.25.64.2","192.168.207.242","TLSv1.2","155","0.000000000","64","64","101,141","101","64","1.680786","1.680786","False","Not set","Set","","Encrypted Handshake Message"
"65","1.684788","192.168.207.242","72.25.64.2","TLSv1.2","347","0.004002000","65","65","293,333","293","65","1.684788","1.684788","False","Not set","Set","","Application Data"
"66","1.684944","192.168.207.242","72.25.64.2","TLSv1.2","635","0.000156000","66","66","581,621","874","66","1.684944","1.684944","False","Not set","Set","","Application Data"
"67","1.719324","72.25.64.16","192.168.207.242","TCP","54","0.034380000","67","67","0,40","","67","1.719324","1.719324","False","Not set","Set","","443  >  49794 [ACK] Seq=3789 Ack=34828 Win=497 Len=0"
"68","1.968874","72.25.64.16","192.168.207.242","TCP","54","0.249550000","68","68","0,40","","68","1.968874","1.968874","False","Not set","Set","","443  >  49794 [ACK] Seq=3789 Ack=37243 Win=488 Len=0"
"69","1.968874","72.25.64.16","192.168.207.242","TLSv1.2","315","0.000000000","69","69","261,301","261","69","1.968874","1.968874","False","Not set","Set","","Application Data"
"70","1.969642","72.25.64.16","192.168.207.242","TLSv1.2","139","0.000768000","70","70","85,125","346","70","1.969642","1.969642","False","Not set","Set","","Encrypted Alert"
"71","1.969728","192.168.207.242","72.25.64.16","TLSv1.2","139","0.000086000","71","71","85,125","85","71","1.969728","1.969728","False","Not set","Set","","Encrypted Alert"
"72","1.969753","192.168.207.242","72.25.64.16","TCP","54","0.000025000","72","72","0,40","","72","1.969753","1.969753","False","Not set","Set","","49794  >  443 [FIN, ACK] Seq=37328 Ack=4136 Win=254 Len=0"
"73","1.972145","72.25.64.2","192.168.207.242","TCP","54","0.002392000","73","73","0,40","","73","1.972145","1.972145","False","Not set","Set","","443  >  49793 [ACK] Seq=108 Ack=294 Win=510 Len=0"
"74","1.975819","72.25.64.2","192.168.207.242","TCP","54","0.003674000","74","74","0,40","","74","1.975819","1.975819","False","Not set","Set","","443  >  49793 [ACK] Seq=108 Ack=875 Win=508 Len=0"
"75","1.975819","72.25.64.2","192.168.207.242","TCP","54","0.000000000","75","75","0,40","","75","1.975819","1.975819","False","Not set","Set","","[TCP Dup ACK 74#1] 443  >  49793 [ACK] Seq=108 Ack=875 Win=508 Len=0"
"76","2.000867","72.25.64.2","192.168.207.242","TLSv1.2","443","0.025048000","76","76","389,429","389","76","2.000867","2.000867","False","Not set","Set","","Application Data"
"77","2.001044","192.168.207.242","72.25.64.2","TLSv1.2","139","0.000177000","77","77","85,125","85","77","2.001044","2.001044","False","Not set","Set","","Encrypted Alert"
"78","2.001286","192.168.207.242","72.25.64.2","TCP","54","0.000242000","78","78","0,40","","78","2.001286","2.001286","False","Not set","Set","","49793  >  443 [FIN, ACK] Seq=960 Ack=497 Win=254 Len=0"
"79","2.005958","72.25.64.2","192.168.207.242","TLSv1.2","139","0.004672000","79","79","85,125","85","79","2.005958","2.005958","False","Not set","Set","","Encrypted Alert"
"80","2.006052","192.168.207.242","72.25.64.2","TCP","54","0.000094000","80","80","0,40","","80","2.006052","2.006052","False","Set","Set","","49793  >  443 [RST, ACK] Seq=961 Ack=582 Win=0 Len=0"
"81","2.008117","192.168.207.242","72.25.64.2","TCP","66","0.002065000","81","81","0,52","","81","2.008117","2.008117","True","Not set","Not set","","49795  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"82","2.019826","192.168.207.242","72.25.64.16","TCP","66","0.011709000","82","82","0,52","","82","2.019826","2.019826","True","Not set","Not set","","49796  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"83","2.371416","72.25.64.16","192.168.207.242","TCP","66","0.351590000","83","83","0,52","","83","2.371416","2.371416","False","Not set","Set","","[TCP Dup ACK 68#1] 443  >  49794 [ACK] Seq=4136 Ack=37243 Win=510 Len=0 SLE=37328 SRE=37329"
"84","2.371416","72.25.64.16","192.168.207.242","TCP","54","0.000000000","84","84","0,40","","84","2.371416","2.371416","False","Not set","Set","","443  >  49794 [ACK] Seq=4136 Ack=37329 Win=512 Len=0"
"85","2.371416","72.25.64.2","192.168.207.242","TCP","66","0.000000000","85","85","0,52","","85","2.371416","2.371416","False","Not set","Set","","[TCP Dup ACK 74#2] 443  >  49793 [ACK] Seq=583 Ack=875 Win=512 Len=0 SLE=960 SRE=961"
"86","2.371416","72.25.64.2","192.168.207.242","TCP","66","0.000000000","86","86","0,52","","86","2.371416","2.371416","True","Not set","Set","","443  >  49795 [SYN, ACK] Seq=0 Ack=1 Win=32768 Len=0 MSS=1220 WS=256 SACK_PERM"
"87","2.371416","72.25.64.16","192.168.207.242","TCP","66","0.000000000","87","87","0,52","","87","2.371416","2.371416","True","Not set","Set","","443  >  49796 [SYN, ACK] Seq=0 Ack=1 Win=32768 Len=0 MSS=1220 WS=256 SACK_PERM"
"88","2.371628","192.168.207.242","72.25.64.2","TCP","54","0.000212000","88","88","0,40","","88","2.371628","2.371628","False","Not set","Set","","49795  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"89","2.371665","192.168.207.242","72.25.64.16","TCP","54","0.000037000","89","89","0,40","","89","2.371665","2.371665","False","Not set","Set","","49796  >  443 [ACK] Seq=1 Ack=1 Win=65280 Len=0"
"90","2.372622","192.168.207.242","72.25.64.2","TLSv1.2","258","0.000957000","90","90","204,244","204","90","2.372622","2.372622","False","Not set","Set","","Client Hello (SNI=events.gfe.nvidia.com)"
"91","2.372629","192.168.207.242","72.25.64.16","TLSv1.2","261","0.000007000","91","91","207,247","207","91","2.372629","2.372629","False","Not set","Set","","Client Hello (SNI=telemetry.gfe.nvidia.com)"
"92","2.483024","192.168.207.242","192.168.207.255","BROWSER","254","0.110395000","92","92","240","","92","2.483024","2.483024","","","","","Domain/Workgroup Announcement WORKGROUP, NT Workstation, Domain Enum"
"93","2.762448","72.25.64.2","192.168.207.242","TCP","1274","0.279424000","93","93","1220,1260","1220","93","2.762448","2.762448","False","Not set","Set","","443  >  49795 [PSH, ACK] Seq=1 Ack=205 Win=130816 Len=1220 [TCP PDU reassembled in 102]"
"94","2.773459","72.25.64.16","192.168.207.242","TCP","1274","0.011011000","94","94","1220,1260","1220","94","2.773459","2.773459","False","Not set","Set","","443  >  49796 [PSH, ACK] Seq=1 Ack=208 Win=130816 Len=1220 [TCP PDU reassembled in 96]"
"95","2.773459","72.25.64.16","192.168.207.242","TCP","1274","0.000000000","95","95","1220,1260","2440","95","2.773459","2.773459","False","Not set","Set","","443  >  49796 [PSH, ACK] Seq=1221 Ack=208 Win=130816 Len=1220 [TCP PDU reassembled in 96]"
"96","2.773459","72.25.64.16","192.168.207.242","TLSv1.2","953","0.000000000","96","96","899,939","3339","96","2.773459","2.773459","False","Not set","Set","","Server Hello, Certificate"
"97","2.773459","72.25.64.16","192.168.207.242","TLSv1.2","396","0.000000000","97","97","342,382","3681","97","2.773459","2.773459","False","Not set","Set","","Server Key Exchange, Server Hello Done"
"98","2.773618","192.168.207.242","72.25.64.16","TCP","54","0.000159000","98","98","0,40","","98","2.773618","2.773618","False","Not set","Set","","49796  >  443 [ACK] Seq=208 Ack=3682 Win=65280 Len=0"
"99","2.773919","72.25.64.2","192.168.207.242","TCP","1274","0.000301000","99","99","1220,1260","2440","99","2.773919","2.773919","False","Not set","Set","","443  >  49795 [PSH, ACK] Seq=1221 Ack=205 Win=130816 Len=1220 [TCP PDU reassembled in 102]"
"100","2.773985","192.168.207.242","72.25.64.2","TCP","54","0.000066000","100","100","0,40","","100","2.773985","2.773985","False","Not set","Set","","49795  >  443 [ACK] Seq=205 Ack=2441 Win=65280 Len=0"
"101","2.776188","192.168.207.242","72.25.64.16","TLSv1.2","236","0.002203000","101","101","182,222","182","101","2.776188","2.776188","False","Not set","Set","","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"102","2.776518","72.25.64.2","192.168.207.242","TLSv1.2","953","0.000330000","102","102","899,939","899","102","2.776518","2.776518","False","Not set","Set","","Server Hello, Certificate"
"103","2.776677","72.25.64.2","192.168.207.242","TLSv1.2","396","0.000159000","103","103","342,382","1241","103","2.776677","2.776677","False","Not set","Set","","Server Key Exchange, Server Hello Done"
"104","2.776728","192.168.207.242","72.25.64.2","TCP","54","0.000051000","104","104","0,40","","104","2.776728","2.776728","False","Not set","Set","","49795  >  443 [ACK] Seq=205 Ack=3682 Win=65280 Len=0"
"105","2.778906","192.168.207.242","72.25.64.2","TLSv1.2","236","0.002178000","105","105","182,222","182","105","2.778906","2.778906","False","Not set","Set","","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"106","3.084263","72.25.64.2","192.168.207.242","TCP","54","0.305357000","106","106","0,40","","106","3.084263","3.084263","False","Not set","Set","","443  >  49795 [ACK] Seq=3682 Ack=387 Win=130816 Len=0"
"107","3.084263","72.25.64.16","192.168.207.242","TCP","54","0.000000000","107","107","0,40","","107","3.084263","3.084263","False","Not set","Set","","443  >  49796 [ACK] Seq=3682 Ack=390 Win=130816 Len=0"
"108","3.084263","72.25.64.16","192.168.207.242","TLSv1.2","60","0.000000000","108","108","6,46","6","108","3.084263","3.084263","False","Not set","Set","","Change Cipher Spec"
"109","3.084263","72.25.64.16","192.168.207.242","TLSv1.2","155","0.000000000","109","109","101,141","107","109","3.084263","3.084263","False","Not set","Set","","Encrypted Handshake Message"
"110","3.084373","192.168.207.242","72.25.64.16","TCP","54","0.000110000","110","110","0,40","","110","3.084373","3.084373","False","Not set","Set","","49796  >  443 [ACK] Seq=390 Ack=3789 Win=65280 Len=0"
"111","3.088289","192.168.207.242","72.25.64.16","TLSv1.2","539","0.003916000","111","111","485,525","485","111","3.088289","3.088289","False","Not set","Set","","Application Data"
"112","3.088735","192.168.207.242","72.25.64.16","TCP","1274","0.000446000","112","112","1220,1260","1705","112","3.088735","3.088735","False","Not set","Set","","49796  >  443 [ACK] Seq=875 Ack=3789 Win=65280 Len=1220 [TCP PDU reassembled in 129]"
"113","3.088735","192.168.207.242","72.25.64.16","TCP","1274","0.000000000","113","113","1220,1260","2925","113","3.088735","3.088735","False","Not set","Set","","49796  >  443 [ACK] Seq=2095 Ack=3789 Win=65280 Len=1220 [TCP PDU reassembled in 129]"
"114","3.088735","192.168.207.242","72.25.64.16","TCP","1274","0.000000000","114","114","1220,1260","4145","114","3.088735","3.088735","False","Not set","Set","","49796  >  443 [ACK] Seq=3315 Ack=3789 Win=65280 Len=1220 [TCP PDU reassembled in 129]"
"115","3.088735","192.168.207.242","72.25.64.16","TCP","1274","0.000000000","115","115","1220,1260","5365","115","3.088735","3.088735","False","Not set","Set","","49796  >  443 [ACK] Seq=4535 Ack=3789 Win=65280 Len=1220 [TCP PDU reassembled in 129]"
"116","3.088735","192.168.207.242","72.25.64.16","TCP","1274","0.000000000","116","116","1220,1260","6585","116","3.088735","3.088735","False","Not set","Set","","49796  >  443 [ACK] Seq=5755 Ack=3789 Win=65280 Len=1220 [TCP PDU reassembled in 129]"
"117","3.088735","192.168.207.242","72.25.64.16","TCP","1274","0.000000000","117","117","1220,1260","7805","117","3.088735","3.088735","False","Not set","Set","","49796  >  443 [ACK] Seq=6975 Ack=3789 Win=65280 Len=1220 [TCP PDU reassembled in 129]"
"118","3.088735","192.168.207.242","72.25.64.16","TCP","1274","0.000000000","118","118","1220,1260","9025","118","3.088735","3.088735","False","Not set","Set","","49796  >  443 [ACK] Seq=8195 Ack=3789 Win=65280 Len=1220 [TCP PDU reassembled in 129]"
"119","3.088735","192.168.207.242","72.25.64.16","TCP","1274","0.000000000","119","119","1220,1260","10245","119","3.088735","3.088735","False","Not set","Set","","49796  >  443 [ACK] Seq=9415 Ack=3789 Win=65280 Len=1220 [TCP PDU reassembled in 129]"
"120","3.088735","192.168.207.242","72.25.64.16","TCP","1274","0.000000000","120","120","1220,1260","11465","120","3.088735","3.088735","False","Not set","Set","","49796  >  443 [ACK] Seq=10635 Ack=3789 Win=65280 Len=1220 [TCP PDU reassembled in 129]"
"121","3.765645","192.168.207.242","208.115.231.94","TCP","55","0.676910000","121","121","1,41","1","121","3.765645","3.765645","False","Not set","Set","","49691  >  443 [ACK] Seq=1 Ack=1 Win=255 Len=1"
"122","3.784842","72.25.64.16","192.168.207.242","TCP","54","0.019197000","122","122","0,40","","122","3.784842","3.784842","False","Not set","Set","","443  >  49796 [ACK] Seq=3789 Ack=875 Win=130560 Len=0"
"123","3.784842","72.25.64.16","192.168.207.242","TCP","54","0.000000000","123","123","0,40","","123","3.784842","3.784842","False","Not set","Set","","443  >  49796 [ACK] Seq=3789 Ack=3315 Win=128256 Len=0"
"124","3.784842","72.25.64.16","192.168.207.242","TCP","54","0.000000000","124","124","0,40","","124","3.784842","3.784842","False","Not set","Set","","443  >  49796 [ACK] Seq=3789 Ack=5755 Win=125952 Len=0"
"125","3.784842","72.25.64.16","192.168.207.242","TCP","54","0.000000000","125","125","0,40","","125","3.784842","3.784842","False","Not set","Set","","443  >  49796 [ACK] Seq=3789 Ack=8195 Win=123648 Len=0"
"126","3.784915","192.168.207.242","72.25.64.16","TCP","1274","0.000073000","126","126","1220,1260","4880","126","3.784915","3.784915","False","Not set","Set","","49796  >  443 [ACK] Seq=11855 Ack=3789 Win=65280 Len=1220 [TCP PDU reassembled in 129]"
